frequencia_hz,fft_entrada,fft_iir,fft_fir_ret,fft_fir_hann
2941.406250000000,0.000012529769,0.000012763782,0.000008461736,0.000009664612
2943.359375000000,0.000012525288,0.000012757882,0.000008467326,0.000009660535
2945.312500000000,0.000012520817,0.000012751998,0.000008476306,0.000009656449
2947.265625000000,0.000012516358,0.000012746130,0.000008488671,0.000009652355
2949.218750000000,0.000012511910,0.000012740279,0.000008504406,0.000009648253
2951.171875000000,0.000012507473,0.000012734443,0.000008523484,0.000009644142
2953.125000000000,0.000012503047,0.000012728624,0.000008545866,0.000009640023
2955.078125000000,0.000012498631,0.000012722821,0.000008571501,0.000009635896
2957.031250000000,0.000012494227,0.000012717033,0.000008600329,0.000009631762
2958.984375000000,0.000012489834,0.000012711262,0.000008632278,0.000009627619
2960.937500000000,0.000012485451,0.000012705507,0.000008667266,0.000009623469
2962.890625000000,0.000012481080,0.000012699767,0.000008705203,0.000009619312
2964.843750000000,0.000012476719,0.000012694044,0.000008745989,0.000009615148
2966.796875000000,0.000012472370,0.000012688336,0.000008789517,0.000009610977
2968.750000000000,0.000012468031,0.000012682644,0.000008835671,0.000009606801
2970.703125000000,0.000012463703,0.000012676968,0.000008884330,0.000009602619
2972.656250000000,0.000012459385,0.000012671308,0.000008935367,0.000009598432
2974.609375000000,0.000012455079,0.000012665663,0.000008988647,0.000009594240
2976.562500000000,0.000012450783,0.000012660034,0.000009044034,0.000009590044
2978.515625000000,0.000012446498,0.000012654421,0.000009101386,0.000009585845
2980.468750000000,0.000012442224,0.000012648823,0.000009160557,0.000009581643
2982.421875000000,0.000012437961,0.000012643241,0.000009221402,0.000009577439
2984.375000000000,0.000012433708,0.000012637674,0.000009283771,0.000009573233
2986.328125000000,0.000012429466,0.000012632123,0.000009347513,0.000009569027
2988.281250000000,0.000012425235,0.000012626587,0.000009412477,0.000009564820
2990.234375000000,0.000012421014,0.000012621067,0.000009478511,0.000009560615
2992.187500000000,0.000012416804,0.000012615562,0.000009545465,0.000009556411
2994.140625000000,0.000012412605,0.000012610072,0.000009613188,0.000009552209
2996.093750000000,0.000012408416,0.000012604598,0.000009681531,0.000009548010
